x,y
4.3,29.15
2.1,12.3
1.26,8.3
10.2,37.8
2.31,12.8
2.08,11.3
0.44,4.3
5.05,33.8
0.8,8.75
0.0,11.0
4.45,30.06
1.4,8.3
0.26,4.56
17.2,66.35
5.44,26.62
0.96,7.25
2.58,11.3
1.75,9.8
0.76,10.8
2.8,14.8
0.74,7.54
18.27,65.35
1.43,9.96
1.02,7.8
3.46,19.86
3.17,17.8
3.14,32.3
1.85,11.76
1.8,11.15
0.75,5.3
2.25,10.8
1.22,8.3
3.7,20.16
6.36,27.3
0.57,5.3
0.63,12.3
0.0,21.19
1.11,8.8
1.99,12.8
0.55,5.3
1.4,8.8
2.05,10.8
5.23,21.3
4.58,28.3
8.67,27.3
1.47,13.8
1.4,11.8
0.86,6.8
7.23,35.1
3.0,14.8
0.0,5.59
1.81,12.3
14.24,49.6
2.35,15.3
0.0,29.0
1.73,10.3
4.32,32.95
5.11,21.8
2.42,15.1
0.41,6.96
2.12,12.96
1.1,7.8
1.0,10.26
3.4,16.3
2.29,15.36
4.55,25.06
3.11,13.3
1.8,12.88
0.0,3.8
0.0,3.8
6.47,28.05
1.9,11.55
0.68,5.3
2.34,15.05
2.1,11.3
3.04,16.56
4.31,22.3
1.58,11.05
18.37,77.15
2.1,12.05
1.2,11.05
1.6,15.05
20.56,72.3
2.2,10.8
0.97,6.3
2.0,11.3
0.79,8.16
2.37,17.46
0.8,7.3
13.9,30.0
9.55,33.3
0.99,9.12
3.0,13.8
1.8,12.35
3.42,14.8
0.0,24.36
1.8,10.8
2.3,14.8
36.46,94.8
14.63,52.8
1.06,11.16
0.9,8.8
1.65,11.62
3.37,22.26
4.72,22.3
0.0,35.3
4.35,18.3
3.28,16.8
1.64,10.8
2.74,14.3
0.66,6.89
5.92,20.8
1.2,8.3
1.4,10.8
2.15,11.8
0.69,5.8
3.95,22.05
2.67,17.76
4.0,22.55
0.17,3.8
0.88,5.8
0.62,10.38
2.61,12.8
22.85,78.85
4.12,21.8
6.7,34.75
3.28,16.3
1.8,11.3
3.71,20.3
7.75,38.82
1.51,9.75
1.93,13.86
1.97,15.05
1.96,14.16
2.5,16.25
1.4,10.3
1.0,6.8
4.78,22.8
6.41,34.26
0.45,5.3
9.67,37.05
0.79,5.8
1.05,6.8
1.31,6.8
20.53,72.35
1.51,13.56
1.73,9.3
1.21,9.8
1.35,8.3
0.0,13.39
0.75,5.8
1.83,10.3
0.5,5.3
1.69,8.3
1.26,8.8
0.99,7.3
2.45,11.8
3.52,17.8
11.19,38.05
10.73,45.66
0.0,0.0
1.0,7.3
3.7,22.25
2.03,14.16
0.97,6.8
6.6,38.55
1.31,10.14
0.0,4.94
0.72,7.8
1.03,7.3
1.5,9.3
1.39,11.76
0.98,6.3
4.37,21.3
13.18,47.8
13.56,56.35
1.25,8.8
0.12,4.8
0.8,8.16
0.85,7.8
1.1,7.8
1.84,11.37
1.8,12.36
1.71,8.8
10.28,39.05
2.06,16.3
6.52,20.8
3.43,19.05
1.6,11.75
4.63,21.3
2.19,14.8
1.3,7.8
0.64,5.3
11.88,38.8
4.5,23.76
8.66,37.86
1.14,9.75
0.72,7.54
2.95,18.5
0.84,6.8
3.5,21.35
0.7,6.3
3.7,15.3
0.89,6.8
1.77,12.88
1.63,10.56
2.2,14.15
1.7,11.8
6.62,31.85
3.75,18.57
0.49,6.36
14.49,50.8
1.13,9.36
0.0,13.1
2.26,15.8
3.2,16.3
1.16,7.8
3.6,17.3
7.35,24.3
2.27,16.62
1.06,11.16
2.34,11.8
1.92,17.56
2.8,21.55
4.56,23.05
1.03,8.19
1.98,11.76
0.91,6.8
9.07,36.55
1.03,6.3
1.94,19.86
0.74,6.3
2.74,19.86
0.82,5.3
2.39,12.8
4.33,19.3
2.19,14.76
6.01,24.8
2.32,14.3
7.9,39.95
3.45,20.46
33.77,104.85
0.0,8.3
0.0,12.3
2.73,17.17
1.46,10.3
2.1,13.56
1.41,15.01
7.34,37.02
2.8,15.38
3.68,17.8
4.33,15.3
7.36,35.3
2.71,17.46
1.0,9.24
1.59,10.3
1.2,9.8
2.63,14.76
0.0,3.3
1.1,9.3
1.24,10.3
0.95,7.3
3.42,16.3
0.9,9.35
1.4,13.8
0.93,6.8
2.89,20.46
4.17,26.05
2.33,12.8
2.3,16.86
1.18,7.3
1.49,7.3
2.94,16.55
5.73,29.3
2.05,13.55
1.65,8.8
1.35,9.3
2.74,18.81
1.37,13.26
5.52,25.3
1.9,13.05
7.9,36.05
9.09,32.76
2.44,12.88
1.2,9.3
8.3,37.05
0.0,3.3
0.01,3.3
1.13,9.96
1.11,11.0
1.0,11.31
1.49,10.3
2.01,18.19
0.11,42.36
1.06,9.49
3.32,17.76
1.03,6.3
2.15,11.3
2.26,11.8
3.3,17.8
2.11,9.8
1.7,9.3
1.15,7.3
1.53,11.76
0.88,6.3
11.94,37.8
8.06,59.8
1.4,11.55
2.8,17.94
1.7,8.8
16.71,63.06
4.83,30.05
1.46,14.76
1.36,8.8
23.13,83.85
0.9,5.8
4.06,21.62
1.5,13.5
0.57,7.8
0.99,7.8
4.08,18.8
1.94,17.05
1.73,11.76
0.6,6.3
2.0,12.3
5.03,20.3
5.85,25.8
14.81,52.85
1.27,9.3
0.86,8.16
1.24,9.96
0.99,7.3
3.07,21.06
0.58,6.36
5.71,25.05
2.15,12.96
3.06,21.66
1.78,11.84
4.63,25.55
4.64,24.3
13.74,59.75
5.56,23.3
5.5,26.8
0.64,5.3
22.49,74.35
0.0,14.3
1.21,13.26
1.72,8.8
4.67,26.46
2.33,11.8
7.74,20.3
4.31,20.16
20.27,85.85
2.3,23.47
1.72,15.66
8.43,42.06
1.84,12.8
5.76,28.55
2.7,16.05
2.06,12.96
15.57,56.16
1.8,13.8
3.38,14.16
1.3,12.15
1.53,9.3
1.77,9.8
11.23,43.5
6.38,26.55
1.4,12.25
2.8,15.8
2.8,16.56
0.0,17.0
28.77,93.85
1.93,12.8
7.06,23.8
7.18,38.46
5.23,23.8
4.28,27.66
2.46,16.86
1.4,17.25
2.45,11.3
7.05,34.3
0.89,7.0
8.61,43.35
8.9,40.26
0.92,6.3
1.42,10.8
0.01,3.3
2.28,10.8
2.03,12.96
4.41,22.86
3.89,13.3
2.22,13.56
6.42,28.26
0.4,4.8
2.27,13.8
0.1,15.3
4.47,23.76
3.4,22.25
2.2,12.96
10.7,54.05
0.0,12.3
4.32,20.55
0.71,5.8
0.91,6.3
11.67,37.3
3.67,28.3
1.95,10.3
0.7,5.8
0.74,8.8
1.3,11.15
1.04,7.3
1.4,7.8
0.08,30.3
0.0,25.3
1.37,6.8
0.73,5.8
0.0,52.8
0.86,5.8
3.06,14.8
19.27,60.85
1.6,10.3
3.1,16.8
2.2,14.8
3.1,17.76
4.31,19.55
4.1,24.95
1.01,7.25
2.56,11.3
1.99,13.05
2.66,16.05
1.58,12.36
0.96,5.8
0.41,4.3
1.98,9.8
2.54,14.3
3.59,16.8
8.8,39.65
0.0,13.0
6.6,26.3
0.93,6.8
18.36,58.35
28.75,88.35
2.24,13.55
2.5,15.36
2.59,18.06
1.4,8.3
2.38,14.76
0.01,35.3
1.96,10.8
6.85,33.05
1.06,13.3
1.06,10.05
17.66,69.35
3.58,14.8
2.71,13.8
3.3,20.55
25.24,81.35
2.14,19.12
2.95,13.3
0.94,5.8
3.26,18.66
0.99,10.86
4.56,19.8
2.29,13.8
1.65,8.3
3.55,18.55
1.05,9.3
2.99,24.3
11.81,47.35
2.76,18.06
2.77,13.3
1.49,8.8
5.21,30.06
1.48,12.05
1.16,7.56
1.24,10.05
6.7,21.3
3.84,28.0
0.82,7.48
2.5,12.3
4.0,14.8
2.03,14.12
4.6,26.15
3.1,23.15
1.2,7.8
1.0,9.3
0.6,5.3
10.97,41.16
3.14,14.8
1.4,10.8
19.0,60.35
1.74,10.3
2.14,16.94
1.31,8.84
5.43,30.05
12.08,48.9
2.05,11.3
0.0,52.55
10.77,11.3
10.39,38.3
0.98,7.8
2.1,10.8
11.02,42.05
0.5,4.8
0.0,3.3
0.0,3.3
1.09,8.16
3.63,21.06
1.02,6.8
3.43,21.8
12.68,55.35
1.95,17.55
2.75,17.31
1.7,10.3
2.4,11.8
1.6,9.8
3.4,20.55
1.48,8.8
1.45,12.66
3.45,18.05
1.16,7.8
2.78,13.8
1.43,8.3
6.98,27.36
1.78,10.3
0.66,5.8
5.89,27.3
17.04,54.8
2.3,14.05
1.9,15.06
1.3,9.8
5.1,26.94
1.1,8.3
2.6,13.53
0.98,8.16
0.64,4.8
2.92,19.86
0.1,4.3
3.5,14.8
0.98,8.8
3.16,14.16
1.2,8.8
2.6,18.55
0.98,6.8
1.92,10.8
5.35,23.76
0.0,19.0
9.14,42.96
1.96,11.8
2.2,14.05
1.3,12.25
1.04,6.8
1.99,12.96
3.61,13.8
6.96,26.55
0.9,7.3
1.6,11.16
1.96,13.5
1.9,12.8
1.71,13.8
3.3,21.31
14.89,52.25
22.69,70.85
1.42,8.3
0.78,7.8
2.06,12.36
7.66,35.0
19.87,73.9
0.87,5.8
2.94,15.3
1.01,7.3
2.22,12.3
1.27,7.8
3.72,14.8
2.98,20.05
8.35,36.62
0.7,5.3
0.88,10.26
3.0,20.06
1.2,9.12
3.4,18.55
1.28,10.3
2.44,13.56
3.94,21.05
1.56,7.8
0.74,5.8
5.03,28.0
3.51,13.8
29.36,84.8
0.4,4.8
4.04,22.55
2.32,11.8
1.5,8.8
0.95,7.3
5.5,26.46
4.45,26.3
19.03,60.35
3.82,18.3
2.16,12.3
1.85,12.36
0.85,6.36
2.05,13.86
3.69,16.3
3.8,17.3
1.34,7.8
1.09,7.3
14.0,57.91
2.92,19.86
0.78,9.55
2.17,16.64
1.05,6.8
8.09,30.8
12.19,51.0
2.6,18.8
0.96,8.8
2.83,14.3
1.55,12.09
14.4,51.05
8.6,41.9
0.07,25.38
1.5,15.8
0.4,6.3
7.61,26.3
1.39,8.8
0.82,6.8
2.25,13.56
1.29,7.88
1.81,12.25
1.6,11.15
2.0,11.3
1.6,12.25
0.21,4.3
8.39,33.55
1.7,9.8
0.45,4.8
0.44,5.3
1.2,9.75
1.69,8.8
1.19,9.96
3.07,14.8
1.16,10.8
4.76,19.8
0.9,6.8
3.7,21.62
7.83,36.63
4.32,23.46
0.96,7.56
1.14,8.3
0.86,6.8
8.66,40.86
0.89,6.96
1.82,12.36
2.88,16.93
5.2,18.8
9.47,35.85
10.75,55.38
1.37,9.3
2.3,12.8
1.34,9.96
4.28,25.86
0.0,12.3
0.18,24.36
4.63,25.05
10.3,36.3
0.29,7.8
0.06,4.3
2.6,14.3
7.11,26.3
1.13,7.3
12.4,82.85
0.0,3.3
2.18,12.74
33.49,97.85
1.2,10.38
3.46,20.46
1.38,9.36
3.7,25.06
3.19,15.05
1.98,11.84
2.01,8.8
3.17,15.3
1.98,9.8
1.1,6.3
8.08,31.56
3.18,14.8
1.31,10.3
1.39,8.3
4.95,20.3
2.92,20.87
0.0,30.3
7.2,30.96
0.5,5.8
1.09,8.0
4.97,27.06
8.4,38.05
1.1,8.3
7.4,39.4
10.92,33.3
3.7,19.56
4.1,17.8
3.6,17.8
27.12,81.35
1.19,11.44
0.62,7.88
1.8,12.96
1.15,9.36
0.57,5.8
3.68,20.05
0.0,27.0
4.74,22.55
9.27,38.46
7.1,24.3
5.67,26.62
2.82,20.87
1.15,10.55
0.62,6.3
2.09,12.96
1.9,13.3
1.41,8.8
0.47,5.3
8.93,29.8
30.03,82.8
2.77,11.8
1.14,7.8
3.0,20.16
0.0,4.3
1.9,11.3
1.39,11.16
2.1,11.3
2.2,11.8
2.54,14.05
1.1,8.8
1.73,9.8
4.26,16.8
2.8,14.3
3.97,19.56
6.4,30.3
1.65,10.8
0.47,6.36
1.51,13.26
1.42,11.76
2.58,16.05
2.53,13.8
1.56,8.8
0.0,14.0
0.19,4.3
2.67,12.3
1.3,10.56
1.94,10.8
3.28,19.26
3.28,19.26
7.22,44.44
8.02,45.06
3.53,15.96
0.0,16.0
7.54,29.1
1.6,11.16
9.94,43.05
3.1,17.75
9.3,28.8
9.96,40.8
1.17,10.14
2.67,11.3
2.05,15.06
2.92,18.55
4.1,22.81
1.2,9.8
4.08,21.3
0.1,3.8
0.67,8.3
1.95,13.3
8.2,30.35
2.83,18.06
3.65,24.66
1.1,6.3
2.5,14.05
1.52,8.8
1.96,14.8
8.41,32.16
2.6,15.8
21.1,62.3
0.41,6.8
1.16,8.8
0.16,4.3
0.56,7.56
5.5,23.3
2.3,16.85
4.3,21.05
2.81,15.55
0.9,5.8
1.75,10.3
2.95,16.8
1.54,9.3
3.41,20.05
6.31,31.26
13.33,50.16
4.38,16.3
1.86,10.8
8.71,42.71
3.37,19.26
0.0,52.55
1.32,9.3
2.71,18.19
2.47,16.64
2.64,14.16
3.61,17.05
0.83,9.49
0.66,5.81
1.35,8.8
0.66,5.3
1.97,20.3
5.31,20.3
5.6,27.8
4.65,28.26
6.92,31.26
0.74,6.3
16.71,68.31
4.19,19.55
2.27,14.8
3.45,28.1
1.83,12.3
3.02,13.8
11.4,52.62
11.07,52.92
2.0,13.39
1.29,7.8
4.17,20.16
1.36,9.96
2.84,14.76
6.55,31.0
10.44,32.3
18.77,56.3
11.06,87.66
2.96,13.3
5.86,28.26
0.41,4.8
2.11,14.16
0.0,43.55
1.47,11.62
6.87,33.06
6.61,60.3
6.58,24.3
3.67,14.8
1.5,10.8
2.8,22.55
0.71,6.96
2.18,14.69
12.25,46.8
4.2,18.8
3.1,17.3
1.53,10.8
1.59,12.05
0.8,7.3
1.9,12.3
1.4,13.55
4.08,20.05
2.14,15.01
0.0,3.8
9.38,32.54
6.67,30.48
0.24,12.36
1.63,15.06
0.0,15.3
0.79,25.3
11.48,54.2
6.11,87.66
4.85,31.1
0.0,3.8
2.84,12.8
0.87,6.8
3.22,18.46
8.07,32.16
12.8,59.3
1.92,11.63
5.82,14.3
5.18,21.36
5.28,21.59
0.22,-4.3
0.22,4.3
1.52,11.76
2.19,12.96
3.38,14.3
1.76,10.8
6.66,50.38
1.08,6.8
1.06,6.8
2.42,14.16
5.71,20.3
2.08,10.3
1.36,8.16
1.1,7.3
1.2,9.36
2.1,12.35
1.66,11.3
11.4,40.56
1.29,8.8
0.85,7.3
1.27,9.75
3.51,16.8
2.45,19.44
0.0,14.0
0.0,16.0
22.11,141.1
14.38,131.35
10.24,34.3
11.88,49.55
2.08,12.0
2.71,15.38
3.5,14.8
2.0,13.3
13.0,61.23
3.14,14.3
0.96,6.8
1.82,12.05
0.1,3.8
0.08,8.16
0.6,14.69
13.76,75.3
8.86,36.34
0.89,6.8
1.95,12.36
2.69,12.96
4.9,28.85
5.45,22.3
2.81,17.16
9.73,100.3
6.05,23.8
1.71,9.8
4.05,15.8
15.33,83.52
5.86,24.3
0.0,36.0
0.46,6.3
4.81,22.56
2.2,15.02
2.18,11.8
21.84,86.35
7.41,28.3
3.8,16.3
0.09,31.3
3.38,16.3
2.02,10.8
1.34,9.8
5.81,29.16
1.48,11.16
1.0,8.16
2.28,14.75
0.21,4.3
4.09,21.62
5.7,48.36
0.61,23.7
3.61,23.39
2.95,22.01
2.25,26.48
4.73,23.85
1.02,23.85
3.76,26.41
0.92,18.5
1.04,17.6
7.48,31.31
1.22,21.63
8.4,38.86
2.77,25.5
25.52,78.17
7.29,44.14
4.37,22.01
9.53,31.17
2.64,16.66
0.47,17.6
4.11,30.32
8.65,44.1
13.27,42.31
7.16,40.11
16.38,44.14
1.07,19.88
2.46,25.84
1.19,21.64
0.9,20.74
5.74,27.86
5.16,30.16
2.82,23.7
9.38,37.9
23.56,86.0
2.72,23.98
6.94,36.0
2.47,19.78
9.5,44.14
2.11,26.26
5.44,32.83
7.16,26.26
1.08,27.67
3.85,30.32
2.5,22.61
3.47,33.68
3.32,25.84
6.45,32.07
24.96,61.94
1.79,31.79
5.45,36.0
7.2,35.5
6.6,25.82
1.72,12.81
3.55,32.9
5.63,26.26
17.42,47.35
12.82,56.82
7.09,36.0
1.38,17.66
1.41,21.3
3.5,23.57
6.72,30.59
1.22,18.5
5.1,31.79
13.79,50.12
1.51,21.63
11.25,41.18
5.62,32.08
19.13,55.74
11.48,49.93
5.59,29.32
1.28,17.6
4.69,22.45
12.99,54.77
4.44,29.0
16.33,56.03
3.13,23.57
5.16,26.26
11.99,57.3
11.91,42.75
3.62,24.42
6.17,36.0
4.31,26.88
2.98,20.64
12.02,37.9
1.27,18.5
9.46,51.16
0.85,21.63
0.15,25.5
5.54,29.88
11.41,51.9
30.48,81.45
1.44,18.5
14.43,64.7
4.38,29.88
4.38,25.84
5.87,28.89
0.48,13.6
16.37,54.64
2.77,18.82
3.06,14.18
22.01,58.04
9.53,43.8
4.39,42.54
0.49,17.6
13.79,39.21
22.54,67.15
3.46,25.5
7.12,32.36
7.83,28.41
2.25,24.42
5.33,25.91
2.37,16.67
4.16,26.81
3.64,24.42
3.76,26.84
0.86,16.39
17.92,50.0
8.87,30.75
16.35,59.4
19.07,58.74
1.03,19.88
2.74,30.8
7.9,29.5
18.65,37.9
6.63,26.26
19.01,37.67
3.16,23.52
2.86,24.42
15.6,46.1
3.88,35.72
11.07,58.57
3.72,27.86
9.6,39.04
2.25,11.3
5.69,26.14
7.18,34.04
8.51,37.74
3.7,26.81
0.01,25.66
4.1,21.57
10.65,42.9
2.99,20.64
2.81,24.31
1.02,22.16
14.03,49.27
3.78,20.64
6.59,32.34
2.23,19.7
2.35,17.0
6.29,23.7
4.62,27.04
1.91,22.0
1.86,22.2
1.84,22.2
7.21,37.42
3.44,23.85
5.5,22.1
10.35,32.2
8.4,36.14
16.68,48.21
0.92,17.7
18.0,54.66
5.43,26.6
8.6,30.32
7.98,37.96
11.39,43.73
1.9,25.84
1.03,17.6
19.7,46.1
3.19,21.89
13.02,42.28
7.57,32.9
18.27,61.88
5.91,37.2
6.36,26.26
1.76,26.14
15.93,57.58
8.39,39.63
0.0,44.14
6.54,29.32
1.8,14.5
8.76,36.71
11.26,53.06
9.0,37.39
21.33,68.77
20.04,48.17
15.07,47.95
3.62,23.98
20.96,56.98
1.6,11.3
3.3,17.05
21.06,59.45
24.25,61.08
8.44,30.11
1.44,20.64
5.32,23.85
10.92,38.37
7.57,30.11
10.17,42.96
14.54,57.3
1.69,32.45
4.66,24.27
4.38,28.45
9.75,32.99
17.66,70.8
8.98,39.52
1.23,16.67
4.68,39.5
5.64,36.0
9.05,33.7
6.93,40.75
3.53,25.84
1.84,21.64
2.73,23.98
14.65,44.73
2.14,22.0
1.44,22.2
2.09,19.78
7.51,32.61
1.68,13.81
4.27,24.69
6.38,28.41
8.92,46.5
7.49,30.7
22.82,76.0
2.33,22.0
1.96,22.0
3.05,26.26
8.41,43.0
11.22,37.2
2.35,19.78
2.13,19.78
2.75,43.0
1.9,10.58
12.97,49.54
4.83,32.5
4.01,36.12
5.27,28.64
3.36,49.2
19.51,44.89
3.3,19.85
8.51,32.11
3.81,25.3
1.37,11.3
12.48,54.6
11.69,40.19
2.32,22.45
8.74,43.0
12.75,52.4
3.64,21.09
2.25,16.28
5.42,36.0
2.8,32.36
4.32,24.62
11.88,44.59
3.22,22.0
4.2,23.99
1.84,24.42
2.19,21.63
3.63,29.0
1.84,18.5
5.43,31.28
1.61,33.29
15.3,65.4
12.24,33.45
8.43,43.0
3.01,23.98
1.2,13.81
16.18,50.35
5.64,27.67
4.41,29.29
6.46,36.0
3.66,17.0
5.81,29.63
3.06,22.2
4.36,23.98
3.45,29.0
2.35,19.71
3.54,22.29
8.9,58.26
3.55,24.42
5.58,26.5
17.61,65.4
13.19,37.51
5.51,32.5
1.89,17.0
17.22,61.43
6.7,36.11
3.53,18.7
2.67,32.61
0.84,17.0
2.41,13.5
1.8,26.88
6.49,36.0
10.72,59.79
6.84,34.4
8.32,34.09
6.09,28.41
2.96,23.98
2.59,17.66
4.4,25.34
1.49,23.51
4.69,26.36
6.59,30.74
7.99,43.0
2.19,15.5
2.14,19.88
4.96,28.62
6.49,30.59
3.43,19.13
19.58,63.17
16.52,55.8
1.23,57.59
6.18,31.08
12.0,59.96
5.65,31.87
3.15,28.78
20.16,53.51
2.35,27.91
4.69,28.86
1.85,16.57
2.95,25.5
5.34,22.54
14.56,51.37
8.62,43.0
11.58,48.76
4.63,39.5
4.38,24.06
20.56,58.74
1.4,24.31
3.21,21.2
11.09,51.9
10.27,35.88
3.07,17.2
4.71,29.88
5.27,30.11
1.35,22.87
18.99,46.1
10.64,51.9
18.58,50.0
1.82,22.01
2.64,26.88
15.07,57.3
1.8,13.18
8.41,30.7
5.02,26.88
4.41,23.12
1.86,15.89
22.55,81.0
12.85,51.16
8.71,43.0
15.01,26.36
6.28,33.96
1.4,12.56
6.31,34.04
1.39,28.48
0.0,26.36
2.31,22.0
11.22,45.71
17.88,68.51
13.86,44.89
10.65,32.99
3.66,25.5
1.6,16.05
1.11,18.5
4.19,21.72
13.93,57.3
6.16,30.36
1.98,70.78
15.95,60.93
2.02,16.39
5.19,42.92
18.68,50.12
13.52,57.3
0.77,18.5
0.0,19.78
22.51,61.55
17.16,47.06
2.89,22.01
11.39,47.25
5.89,28.48
13.26,34.14
28.07,51.32
8.68,32.99
10.84,49.2
3.18,22.2
6.22,43.0
4.47,32.31
15.18,50.8
1.73,26.29
3.1,22.02
11.48,51.9
12.9,54.15
14.52,50.35
21.54,69.63
3.96,20.31
3.07,17.25
2.83,22.01
21.7,67.23
4.33,24.69
2.95,19.44
8.29,39.5
5.13,25.91
2.39,21.57
2.99,24.5
5.06,28.84
13.4,42.28
5.36,28.01
10.09,49.2
4.88,24.31
2.62,16.5
3.02,13.5
3.5,24.27
17.54,32.61
17.57,54.01
2.84,22.0
23.47,65.4
0.95,21.57
8.9,36.71
4.02,21.63
1.32,22.44
1.63,26.57
20.43,57.58
2.69,23.61
4.39,28.64
6.87,30.48
0.0,56.92
0.02,28.64
4.66,25.34
2.8,25.34
1.8,21.63
10.12,30.3
11.99,50.36
8.73,51.16
0.58,17.8
0.0,25.84
0.0,28.33
4.35,32.5
8.65,33.58
0.59,16.93
1.19,15.67
10.09,34.1
0.29,16.67
4.91,27.86
2.46,21.63
2.65,32.36
1.37,19.35
9.15,39.04
11.06,38.97
1.24,21.3
1.79,19.63
1.4,15.89
11.25,47.45
4.65,22.45
1.45,24.58
2.99,22.01
0.0,19.78
8.26,33.25
5.24,31.31
11.06,41.54
0.0,17.92
0.19,34.8
5.4,23.85
3.37,27.67
2.6,33.85
6.88,40.7
5.69,26.81
22.84,67.55
4.38,23.85
5.02,30.26
3.15,23.41
1.83,16.67
5.68,50.37
0.0,51.9
17.43,55.46
3.25,25.5
10.07,33.32
4.65,39.5
4.77,29.0
13.23,61.18
2.03,15.87
1.35,19.78
5.38,27.67
3.82,27.37
6.1,26.69
0.0,61.03
11.8,59.13
5.25,29.0
2.17,19.78
1.4,15.44
10.82,42.24
0.49,17.6
8.26,29.45
5.23,23.85
19.79,56.56
17.44,57.9
8.27,31.31
9.87,36.11
4.4,35.74
6.22,34.95
4.03,25.96
4.02,23.98
0.51,34.09
20.6,57.73
21.3,54.59
12.56,51.16
10.32,36.11
11.51,39.67
11.44,44.43
12.73,57.3
22.38,63.86
10.69,52.5
13.6,47.63
17.16,58.74
7.89,30.32
8.6,33.85
2.68,15.01
2.94,25.54
0.66,15.67
1.56,22.61
2.53,24.42
2.29,22.61
6.31,29.45
6.38,31.17
0.97,18.5
9.02,36.96
1.88,19.72
17.98,62.39
1.02,17.6
17.48,46.1
6.71,33.45
3.55,26.88
1.47,18.48
7.93,32.61
2.08,22.2
12.45,44.59
20.36,55.74
1.67,18.5
16.89,52.4
1.75,15.67
1.88,13.81
2.53,22.0
0.7,27.67
1.25,19.78
1.59,13.3
3.12,25.5
3.72,23.98
5.05,28.76
0.8,15.0
15.6,73.31
2.0,14.36
9.58,41.41
1.84,11.3
1.24,14.36
15.05,49.2
4.82,32.5
2.73,16.28
10.0,52.4
5.86,32.5
12.8,62.7
5.16,27.91
2.3,22.98
9.01,39.35
7.24,39.5
5.21,32.5
8.1,32.99
5.86,46.5
0.0,60.0
5.34,32.5
7.65,36.16
12.72,46.91
6.02,26.92
6.61,28.45
8.18,38.74
0.0,32.61
0.75,15.89
8.66,32.2
7.73,35.04
10.74,55.73
7.01,39.5
9.96,41.77
13.06,48.89
4.65,28.48
4.44,26.83
4.34,26.89
4.33,21.36
1.2,10.56
2.46,19.72
13.93,48.21
12.73,46.84
3.91,28.48
4.6,36.0
8.51,37.39
4.09,24.27
10.31,49.26
4.35,28.51
6.53,30.37
2.41,12.07
1.8,18.5
12.6,59.87
2.85,22.69
1.08,23.85
14.52,83.5
3.59,19.52
0.53,19.78
5.79,25.69
7.15,27.72
1.03,17.6
9.33,42.26
0.73,19.78
0.37,17.7
14.18,52.51
1.42,24.42
11.68,51.03
3.66,24.82
0.88,21.64
4.33,30.26
5.5,32.11
5.07,29.4
19.41,49.15
4.65,26.36
1.79,19.71
5.65,29.45
11.17,42.67
17.52,46.1
22.91,46.1
2.43,18.94
5.64,25.96
1.53,17.6
2.98,26.26
4.32,28.97
1.77,32.45
5.84,37.2
14.74,57.67
3.85,27.91
7.07,39.21
6.94,31.48
26.11,41.99
9.7,37.9
12.27,42.67
8.12,34.36
4.72,26.26
7.84,38.84
2.15,24.66
15.45,48.17
12.51,47.82
16.18,56.64
1.92,22.0
5.59,35.29
2.57,22.0
9.42,39.88
9.85,46.5
2.49,36.0
16.53,57.3
14.62,51.16
0.0,21.63
13.49,49.54
9.03,57.3
10.18,49.2
2.45,21.57
15.78,50.0
12.51,54.6
5.87,20.9
19.12,59.13
9.59,52.4
20.08,67.59
12.25,48.25
6.05,29.2
1.14,18.5
12.1,42.58
1.76,18.94
8.47,35.05
4.55,21.57
4.38,35.72
2.72,15.96
1.66,24.42
2.42,11.7
4.07,23.26
11.2,40.7
1.72,15.0
21.35,76.38
4.55,30.11
3.08,24.69
9.62,40.14
9.38,34.46
7.44,42.88
11.99,48.13
2.84,31.57
6.4,21.64
7.38,51.9
21.37,46.1
1.0,16.39
9.17,49.67
16.53,48.17
7.62,39.5
0.8,21.63
7.88,39.04
12.62,43.44
2.41,25.5
14.76,49.2
4.53,26.26
5.21,20.36
1.22,18.5
26.09,91.0
6.62,35.96
6.83,36.0
5.18,25.96
1.21,17.8
1.48,22.78
14.82,47.69
1.37,14.26
0.94,31.79
26.58,78.98
21.76,63.86
1.37,26.88
2.26,19.78
3.57,19.78
4.05,21.64
8.5,35.82
2.08,21.57
3.15,19.88
18.69,34.04
1.8,18.5
0.58,15.0
13.37,45.13
4.49,29.86
1.1,23.41
17.27,55.74
1.19,18.94
3.13,20.07
1.61,20.99
1.36,14.36
4.06,23.98
6.98,43.8
6.72,31.48
12.33,53.68
15.36,43.91
6.66,32.36
10.02,32.99
0.87,11.3
2.16,19.78
18.31,63.21
7.19,39.5
9.18,43.0
14.5,47.09
3.8,32.5
9.86,46.5
4.57,22.87
11.71,45.02
23.77,66.7
8.77,36.39
13.55,51.58
2.94,17.67
0.03,16.5
11.09,45.02
4.6,27.68
3.44,29.0
1.47,16.5
0.91,15.0
12.02,48.41
1.18,17.05
23.39,52.51
11.34,31.79
5.67,36.0
0.0,28.51
6.89,22.71
4.01,26.36
5.29,31.95
14.84,52.4
1.73,19.78
4.41,23.48
0.0,58.24
3.62,25.5
1.86,16.5
3.65,19.32
9.08,46.5
1.82,18.48
4.2,20.27
0.63,15.0
5.56,32.5
1.13,16.5
1.54,15.75
5.76,21.32
2.15,19.88
5.83,26.81
13.4,46.8
18.66,53.47
1.53,28.33
12.3,48.89
0.48,49.59
4.62,26.36
3.49,18.51
4.44,45.3
2.85,13.5
4.21,22.98
6.6,29.68
3.09,21.57
6.27,29.64
