x,y
6.5,2931.0
8.33,2931.0
4.67,2968.0
5.5,2974.0
14.83,2974.0
2.75,3078.0
2.83,3264.0
8.33,3266.0
23.83,3306.0
2.83,3348.0
4.92,3349.0
6.67,3349.0
8.67,3349.0
9.83,3475.0
2.83,3603.0
4.75,3684.0
5.42,3684.0
5.92,3684.0
8.0,3684.0
9.17,3684.0
10.58,3726.0
14.75,3726.0
22.25,3726.0
6.42,3918.0
11.58,3918.0
13.5,3918.0
15.75,3918.0
7.17,3942.0
11.33,3988.0
12.33,3988.0
13.5,3988.0
16.83,3988.0
20.67,3988.0
22.33,3988.0
23.33,3988.0
24.33,3988.0
2.83,4023.0
5.25,4149.0
6.17,4149.0
9.42,4149.0
12.25,4149.0
12.25,4149.0
13.08,4149.0
14.0,4149.0
15.0,4149.0
19.83,4149.0
24.67,4149.0
25.58,4149.0
25.67,4149.0
26.33,4149.0
26.42,4149.0
13.33,4303.0
5.83,4316.0
7.58,4316.0
7.92,4316.0
8.58,4316.0
22.92,4465.0
26.08,4465.0
4.83,4506.0
6.42,4506.0
8.17,4506.0
5.58,4979.0
6.33,4979.0
7.08,4979.0
7.58,4979.0
8.25,4979.0
8.75,4979.0
9.58,4979.0
10.25,4979.0
10.42,4979.0
11.08,4979.0
11.17,4979.0
11.42,4979.0
12.17,4979.0
12.75,4979.0
13.0,4979.0
13.58,4979.0
14.17,4979.0
14.25,4979.0
16.08,4979.0
5.33,4896.0
5.67,4896.0
6.83,4896.0
7.33,4896.0
8.0,4896.0
8.83,4896.0
9.17,4896.0
10.67,4896.0
11.83,4896.0
12.0,4896.0
12.83,4896.0
14.33,4896.0
14.67,4896.0
15.33,4896.0
5.33,5622.0
12.42,5622.0
13.83,5622.0
15.08,5622.0
15.58,5622.0
5.0,5378.0
6.42,5525.0
6.25,5967.0
7.42,6103.0
5.42,5918.0
6.67,5918.0
8.25,5918.0
6.33,6205.0
4.92,6340.0
6.75,6376.0
26.92,6414.0
14.92,6561.0
15.92,6561.0
17.08,6561.0
20.42,6561.0
24.25,6561.0
25.92,6561.0
26.92,6561.0
27.92,6561.0
16.92,6876.0
2.92,6939.0
20.33,6958.0
6.67,7123.0
7.83,7123.0
9.75,7490.0
19.5,7490.0
9.17,7360.0
14.5,7360.0
5.42,7363.0
9.08,7381.0
5.25,7426.0
8.5,7426.0
9.17,7426.0
12.42,7869.0
30.58,7925.0
2.75,8265.0
2.83,8265.0
7.0,8003.0
25.25,8712.0
14.0,8719.0
15.0,8719.0
15.25,8719.0
16.75,8719.0
17.17,8719.0
6.08,8776.0
14.17,8776.0
15.17,8776.0
16.0,9000.0
8.83,9034.0
14.0,9034.0
2.92,8703.0
23.92,9530.0
12.42,10360.0
6.42,10746.0
22.5,11268.0
9.33,12006.0
29.5,21538.0
2.83,2300.0
5.5,1998.0
5.92,1998.0
7.08,1998.0
7.83,1998.0
9.42,1998.0
9.5,1998.0
11.75,1998.0
12.0,1998.0
12.92,1998.0
16.25,1998.0
16.33,1998.0
2.75,2679.0
3.0,2343.0
2.92,2343.0
2.92,2637.0
2.75,2658.0
2.83,3134.0
2.83,2823.0
2.83,3251.0
2.92,3251.0
4.67,2968.0
6.42,2974.0
13.5,2974.0
2.92,3264.0
23.83,3306.0
4.92,3349.0
9.83,3475.0
8.33,3524.0
2.83,3603.0
6.67,3684.0
8.0,3684.0
10.58,3726.0
22.25,3726.0
2.83,3789.0
6.67,3846.0
8.67,3846.0
9.25,3869.0
14.83,3918.0
5.42,3942.0
2.83,4023.0
6.17,4149.0
9.42,4149.0
12.25,4149.0
12.25,4149.0
13.08,4149.0
14.0,4149.0
15.0,4149.0
24.67,4149.0
25.58,4149.0
25.67,4149.0
26.33,4149.0
26.42,4149.0
4.75,4181.0
11.58,4219.0
15.75,4219.0
14.75,4223.0
2.83,4293.0
2.83,4293.0
5.83,4316.0
7.58,4316.0
7.92,4316.0
8.58,4316.0
9.5,4316.0
9.75,4316.0
9.17,4439.0
6.42,4465.0
4.83,4506.0
6.42,4506.0
8.17,4506.0
15.08,4506.0
14.92,4566.0
16.92,4566.0
17.08,4566.0
20.42,4566.0
24.25,4566.0
25.92,4566.0
26.92,4566.0
27.92,4566.0
6.33,4979.0
8.75,4979.0
10.25,4979.0
11.42,4979.0
12.17,4979.0
12.75,4979.0
13.58,4979.0
14.25,4979.0
16.08,4979.0
15.17,5098.0
8.92,4821.0
11.17,5208.0
2.92,4881.0
15.92,4881.0
5.33,4896.0
5.67,4896.0
6.83,4896.0
7.33,4896.0
8.83,4896.0
9.17,4896.0
10.67,4896.0
11.83,4896.0
12.0,4896.0
12.83,4896.0
14.33,4896.0
14.67,4896.0
15.33,4896.0
14.17,5328.0
5.58,5413.0
7.08,5413.0
8.25,5413.0
9.58,5413.0
10.42,5413.0
11.08,5413.0
13.0,5432.0
16.0,5552.0
5.33,5622.0
13.83,5622.0
15.08,5622.0
15.58,5622.0
5.0,5378.0
16.83,5742.0
7.58,5867.0
17.33,5867.0
6.42,5525.0
6.25,5967.0
7.42,5967.0
12.42,6057.0
5.42,5918.0
6.67,5918.0
8.25,5918.0
6.33,6310.0
10.0,6310.0
4.92,6340.0
6.25,6414.0
16.33,6414.0
9.08,6508.0
6.75,6807.0
7.17,7005.0
9.75,7490.0
19.5,7490.0
30.58,7490.0
8.0,7158.0
22.5,7610.0
11.0,7360.0
23.42,7360.0
9.17,7426.0
6.33,7635.0
27.83,7793.0
12.42,8184.0
2.83,8265.0
7.0,8003.0
23.92,8367.0
14.0,8719.0
15.0,8719.0
17.17,8719.0
15.17,8838.0
16.0,8838.0
14.0,9153.0
30.58,9521.0
33.75,9521.0
8.83,9778.0
12.42,11078.0
29.5,16813.0
2.83,2300.0
5.5,1998.0
5.92,1998.0
6.42,1998.0
7.08,1998.0
7.83,1998.0
9.42,1998.0
9.5,1998.0
11.75,1998.0
12.0,1998.0
12.92,1998.0
13.5,1998.0
16.25,1998.0
16.33,1998.0
2.75,2364.0
2.83,2399.0
2.83,2399.0
2.83,2343.0
2.83,2343.0
2.83,2343.0
2.92,2343.0
3.0,2343.0
2.75,2343.0
2.83,2343.0
2.92,2343.0
2.83,2637.0
2.92,2637.0
2.92,2637.0
2.83,2658.0
2.83,3251.0
2.92,3251.0
4.67,2968.0
5.42,3266.0
8.0,3266.0
8.33,3266.0
10.42,3266.0
14.75,3306.0
22.25,3306.0
4.92,3349.0
6.67,3349.0
8.67,3349.0
9.83,3475.0
4.75,3684.0
6.67,3684.0
7.17,3684.0
9.08,3684.0
9.17,3684.0
10.58,3726.0
23.83,3726.0
9.25,3869.0
9.17,3918.0
11.58,3918.0
14.83,3918.0
15.75,3918.0
11.33,3988.0
12.33,3988.0
13.33,3988.0
13.5,3988.0
14.92,3988.0
15.92,3988.0
16.83,3988.0
16.92,3988.0
17.08,3988.0
20.42,3988.0
20.67,3988.0
22.33,3988.0
23.33,3988.0
24.25,3988.0
24.33,3988.0
25.92,3988.0
26.92,3988.0
27.92,3988.0
6.17,4149.0
9.42,4149.0
12.25,4149.0
12.25,4149.0
13.08,4149.0
14.0,4149.0
15.0,4149.0
19.42,4149.0
22.92,4149.0
24.67,4149.0
25.58,4149.0
25.67,4149.0
26.08,4149.0
26.33,4149.0
26.42,4149.0
5.83,4316.0
7.58,4316.0
7.92,4316.0
8.58,4316.0
9.5,4316.0
9.75,4316.0
4.83,4506.0
6.42,4506.0
8.17,4506.0
15.08,4506.0
5.58,4979.0
6.33,4979.0
7.08,4979.0
7.58,4979.0
8.25,4979.0
8.75,4979.0
9.58,4979.0
10.25,4979.0
10.42,4979.0
11.08,4979.0
11.17,4979.0
11.42,4979.0
12.17,4979.0
12.75,4979.0
13.0,4979.0
13.58,4979.0
14.17,4979.0
14.25,4979.0
16.08,4979.0
17.33,4979.0
22.25,4979.0
6.08,5098.0
14.17,5098.0
15.17,5098.0
16.0,5098.0
8.92,4821.0
5.33,4896.0
5.67,4896.0
6.83,4896.0
7.33,4896.0
8.0,4896.0
8.83,4896.0
9.17,4896.0
10.67,4896.0
11.83,4896.0
12.0,4896.0
12.83,4896.0
14.33,4896.0
14.67,4896.0
15.33,4896.0
5.33,5622.0
13.83,5622.0
15.08,5622.0
5.0,5378.0
16.83,5742.0
12.42,5832.0
15.58,5832.0
6.42,5525.0
6.25,5967.0
7.42,5967.0
5.42,5918.0
6.67,5918.0
8.25,5918.0
4.92,6340.0
12.83,6414.0
14.83,6414.0
28.42,6414.0
21.08,6438.0
24.67,6438.0
6.75,6807.0
10.0,6807.0
25.08,6835.0
30.58,7333.0
33.75,7333.0
9.75,7490.0
19.5,7490.0
30.58,7490.0
20.33,7233.0
23.92,7233.0
22.5,7610.0
7.5,7360.0
5.25,7426.0
8.5,7426.0
6.33,7635.0
7.0,8003.0
8.83,8719.0
14.0,8719.0
14.0,8719.0
15.0,8719.0
15.25,8719.0
15.17,8838.0
12.42,10360.0
12.42,12409.0
2.75,2049.0
2.83,2300.0
5.5,1998.0
5.75,1998.0
5.92,1998.0
6.42,1998.0
7.08,1998.0
7.83,1998.0
9.42,1998.0
9.5,1998.0
11.75,1998.0
12.0,1998.0
12.92,1998.0
14.83,1998.0
16.25,1998.0
16.33,1998.0
2.83,2399.0
2.83,2399.0
2.83,2343.0
2.83,2343.0
2.83,2343.0
2.92,2343.0
3.0,2343.0
2.75,2343.0
2.92,2343.0
2.83,2637.0
2.92,2637.0
2.83,2658.0
2.92,2823.0
2.83,3251.0
6.5,2931.0
8.33,2931.0
4.67,2968.0
13.5,2974.0
2.83,3078.0
2.92,3567.0
4.75,3266.0
5.42,3266.0
5.92,3266.0
7.17,3266.0
8.0,3266.0
8.33,3266.0
9.17,3266.0
14.75,3306.0
22.25,3306.0
23.83,3306.0
4.92,3349.0
6.67,3349.0
8.67,3349.0
9.83,3475.0
6.67,3684.0
7.83,3684.0
9.08,3684.0
10.58,3726.0
9.25,3869.0
9.17,3918.0
11.58,3918.0
15.75,3918.0
11.33,3988.0
12.33,3988.0
13.33,3988.0
13.5,3988.0
14.92,3988.0
15.92,3988.0
16.83,3988.0
16.92,3988.0
17.08,3988.0
20.42,3988.0
20.67,3988.0
22.33,3988.0
23.33,3988.0
24.25,3988.0
24.33,3988.0
25.92,3988.0
26.92,3988.0
27.92,3988.0
5.25,4149.0
6.17,4149.0
9.42,4149.0
12.25,4149.0
12.25,4149.0
13.08,4149.0
14.0,4149.0
15.0,4149.0
24.67,4149.0
25.58,4149.0
25.67,4149.0
26.33,4149.0
26.42,4149.0
5.83,4316.0
6.33,4316.0
7.58,4316.0
7.92,4316.0
8.58,4316.0
6.42,4465.0
4.83,4506.0
6.42,4506.0
8.17,4506.0
15.08,4506.0
5.58,4979.0
6.33,4979.0
7.08,4979.0
7.58,4979.0
8.25,4979.0
8.75,4979.0
9.58,4979.0
10.25,4979.0
10.42,4979.0
11.08,4979.0
11.17,4979.0
11.42,4979.0
12.17,4979.0
12.75,4979.0
13.0,4979.0
13.58,4979.0
14.17,4979.0
14.25,4979.0
16.08,4979.0
6.08,5098.0
14.17,5098.0
15.17,5098.0
16.0,5098.0
5.33,4896.0
5.67,4896.0
6.83,4896.0
7.33,4896.0
8.0,4896.0
8.83,4896.0
9.17,4896.0
10.67,4896.0
11.83,4896.0
12.0,4896.0
12.83,4896.0
14.33,4896.0
14.67,4896.0
15.33,4896.0
5.33,5622.0
12.42,5622.0
13.83,5622.0
15.08,5622.0
15.58,5622.0
5.0,5378.0
6.42,5525.0
6.25,5967.0
7.42,5967.0
5.42,5918.0
6.67,5918.0
6.75,5918.0
8.25,5918.0
4.92,6340.0
30.58,6692.0
33.75,6692.0
14.5,6414.0
26.92,6414.0
20.33,6538.0
23.92,6538.0
9.75,7490.0
19.5,7490.0
30.58,7490.0
22.5,7610.0
9.17,7360.0
5.42,7363.0
5.25,7426.0
8.5,7426.0
12.42,7869.0
7.0,8003.0
8.83,8719.0
14.0,8719.0
14.0,8719.0
15.0,8719.0
15.25,8719.0
16.75,8719.0
15.17,8838.0
16.0,8838.0
12.42,10097.0
2.83,2300.0
5.5,1998.0
5.92,1998.0
6.42,1998.0
7.08,1998.0
7.83,1998.0
9.42,1998.0
9.5,1998.0
11.75,1998.0
12.0,1998.0
12.92,1998.0
13.5,1998.0
16.25,1998.0
16.33,1998.0
2.75,2364.0
2.83,2399.0
2.83,2343.0
2.83,2343.0
2.83,2343.0
2.92,2343.0
2.92,2343.0
3.0,2343.0
2.75,2343.0
2.83,2343.0
2.92,2343.0
2.83,2714.0
2.83,2637.0
2.92,2637.0
2.83,2658.0
2.83,3251.0
2.92,3251.0
4.67,2968.0
4.75,3266.0
5.42,3266.0
7.17,3266.0
8.0,3266.0
8.33,3266.0
9.17,3266.0
10.42,3266.0
10.58,3306.0
13.67,3306.0
14.75,3306.0
22.25,3306.0
23.83,3306.0
4.92,3349.0
6.67,3349.0
8.67,3349.0
9.83,3475.0
6.67,3684.0
9.08,3684.0
9.25,3869.0
11.58,3918.0
14.83,3918.0
15.75,3918.0
14.92,3988.0
15.92,3988.0
16.92,3988.0
17.08,3988.0
20.42,3988.0
25.92,3988.0
26.92,3988.0
27.92,3988.0
6.17,4149.0
9.42,4149.0
12.25,4149.0
12.25,4149.0
13.08,4149.0
14.0,4149.0
15.0,4149.0
19.83,4149.0
22.92,4149.0
24.67,4149.0
25.58,4149.0
25.67,4149.0
26.08,4149.0
26.42,4149.0
9.17,4219.0
11.33,4251.0
12.33,4251.0
13.33,4251.0
13.5,4251.0
16.83,4251.0
22.33,4251.0
23.33,4251.0
24.33,4251.0
5.83,4316.0
7.58,4316.0
7.92,4316.0
8.58,4316.0
9.5,4316.0
9.75,4316.0
4.83,4506.0
6.42,4506.0
8.17,4506.0
15.08,4506.0
5.58,4979.0
6.33,4979.0
7.08,4979.0
7.58,4979.0
8.25,4979.0
8.75,4979.0
9.58,4979.0
10.25,4979.0
10.42,4979.0
11.08,4979.0
11.17,4979.0
11.42,4979.0
12.17,4979.0
12.75,4979.0
13.0,4979.0
13.58,4979.0
14.17,4979.0
14.25,4979.0
16.08,4979.0
17.33,4979.0
22.25,4979.0
6.08,5098.0
14.17,5098.0
15.17,5098.0
16.0,5098.0
8.92,4821.0
5.33,4896.0
5.67,4896.0
6.83,4896.0
7.33,4896.0
8.0,4896.0
8.83,4896.0
10.67,4896.0
11.83,4896.0
12.0,4896.0
12.83,4896.0
14.33,4896.0
14.67,4896.0
15.33,4896.0
5.33,5622.0
12.42,5622.0
13.83,5622.0
15.08,5622.0
15.58,5622.0
5.0,5378.0
16.83,5742.0
6.42,5525.0
6.25,5967.0
7.42,5967.0
5.42,5918.0
6.67,5918.0
6.75,5918.0
8.25,5918.0
10.0,5918.0
4.92,6340.0
30.58,6692.0
33.75,6692.0
6.25,6414.0
18.33,6414.0
24.67,6438.0
23.92,6538.0
21.08,6701.0
20.33,6800.0
16.33,6835.0
20.83,6835.0
9.75,7490.0
19.5,7490.0
30.58,7490.0
22.5,7610.0
5.25,7426.0
8.5,7426.0
12.42,7869.0
6.33,7635.0
7.0,8003.0
8.83,8719.0
14.0,8719.0
14.0,8719.0
15.0,8719.0
15.25,8719.0
15.17,8838.0
12.42,10097.0
2.83,2300.0
5.5,1998.0
5.92,1998.0
6.42,1998.0
7.08,1998.0
7.83,1998.0
9.42,1998.0
9.5,1998.0
11.75,1998.0
12.0,1998.0
12.92,1998.0
13.5,1998.0
16.25,1998.0
16.33,1998.0
2.75,2364.0
2.83,2399.0
2.83,2399.0
2.83,2343.0
2.83,2343.0
2.83,2343.0
2.92,2343.0
2.92,2343.0
3.0,2343.0
2.75,2343.0
2.83,2343.0
2.92,2343.0
2.92,2637.0
2.83,2658.0
2.83,3251.0
2.92,3251.0
6.5,2931.0
8.33,2931.0
4.67,2968.0
4.75,3266.0
5.42,3266.0
5.92,3266.0
8.0,3266.0
8.33,3266.0
9.17,3266.0
10.58,3306.0
14.75,3306.0
22.25,3306.0
23.83,3306.0
2.83,3348.0
6.67,3349.0
8.67,3349.0
9.83,3475.0
7.17,3524.0
6.67,3684.0
7.83,3684.0
4.92,3846.0
9.25,3869.0
9.17,3918.0
11.58,3918.0
15.75,3918.0
9.08,3942.0
6.17,4149.0
9.42,4149.0
12.25,4149.0
12.25,4149.0
13.08,4149.0
14.0,4149.0
15.0,4149.0
24.67,4149.0
25.58,4149.0
25.67,4149.0
26.33,4149.0
26.42,4149.0
5.83,4316.0
7.58,4316.0
7.92,4316.0
8.58,4316.0
4.83,4506.0
6.42,4506.0
8.17,4506.0
15.08,4506.0
14.92,4566.0
15.92,4566.0
16.92,4566.0
17.08,4566.0
20.42,4566.0
24.25,4566.0
25.92,4566.0
26.92,4566.0
27.92,4566.0
5.58,4979.0
6.33,4979.0
7.08,4979.0
7.58,4979.0
8.25,4979.0
8.75,4979.0
9.58,4979.0
10.25,4979.0
10.42,4979.0
11.08,4979.0
11.17,4979.0
11.42,4979.0
12.17,4979.0
12.75,4979.0
13.0,4979.0
13.58,4979.0
14.17,4979.0
14.25,4979.0
6.08,5098.0
14.17,5098.0
15.17,5098.0
5.33,4896.0
5.67,4896.0
6.83,4896.0
7.33,4896.0
8.0,4896.0
8.83,4896.0
10.67,4896.0
11.83,4896.0
12.0,4896.0
12.83,4896.0
14.33,4896.0
14.67,4896.0
15.33,4896.0
5.33,5622.0
12.42,5622.0
13.83,5622.0
15.08,5622.0
15.58,5622.0
5.0,5378.0
6.42,5525.0
6.25,5967.0
7.42,5967.0
5.42,5918.0
6.67,5918.0
8.25,5918.0
4.92,6340.0
33.75,6692.0
10.25,6414.0
26.75,6414.0
6.75,6807.0
23.42,6835.0
6.33,6992.0
23.92,7115.0
9.75,7490.0
19.5,7490.0
22.5,7610.0
22.0,7336.0
5.25,7426.0
8.5,7426.0
12.42,7869.0
7.0,8003.0
8.83,8719.0
14.0,8719.0
14.0,8719.0
15.0,8719.0
15.25,8719.0
16.75,8719.0
17.17,8719.0
15.17,8838.0
16.0,8838.0
14.83,8790.0
12.42,10307.0
30.58,10470.0
6.42,10746.0
2.75,2049.0
2.83,2300.0
5.5,1998.0
5.92,1998.0
6.42,1998.0
7.08,1998.0
7.83,1998.0
9.42,1998.0
9.5,1998.0
11.75,1998.0
12.0,1998.0
12.92,1998.0
13.5,1998.0
16.25,1998.0
16.33,1998.0
2.83,2399.0
2.83,2399.0
2.83,2343.0
2.83,2343.0
2.83,2343.0
2.92,2343.0
2.92,2343.0
3.0,2343.0
2.75,2343.0
2.83,2343.0
2.83,2343.0
2.92,2343.0
2.83,2637.0
2.92,2637.0
2.83,3251.0
2.92,3251.0
4.67,2968.0
14.83,2974.0
4.75,3266.0
5.42,3266.0
8.0,3266.0
8.33,3266.0
9.17,3266.0
14.75,3306.0
22.25,3306.0
23.83,3306.0
4.92,3349.0
6.67,3349.0
8.67,3349.0
9.83,3475.0
7.17,3524.0
10.42,3524.0
6.67,3684.0
10.58,3726.0
9.25,3869.0
9.17,3918.0
11.58,3918.0
15.75,3918.0
9.08,3942.0
11.33,3988.0
12.33,3988.0
13.33,3988.0
13.5,3988.0
16.83,3988.0
20.67,3988.0
22.33,3988.0
23.33,3988.0
24.33,3988.0
6.17,4149.0
9.42,4149.0
12.25,4149.0
12.25,4149.0
13.08,4149.0
14.0,4149.0
15.0,4149.0
19.42,4149.0
22.92,4149.0
24.67,4149.0
25.58,4149.0
25.67,4149.0
26.08,4149.0
26.33,4149.0
26.42,4149.0
5.83,4316.0
7.58,4316.0
7.92,4316.0
8.58,4316.0
9.5,4316.0
9.75,4316.0
4.83,4506.0
6.42,4506.0
8.17,4506.0
15.08,4506.0
6.33,4979.0
7.58,4979.0
8.75,4979.0
10.25,4979.0
11.17,4979.0
11.42,4979.0
12.17,4979.0
12.75,4979.0
13.0,4979.0
13.58,4979.0
14.25,4979.0
16.08,4979.0
6.08,5098.0
8.92,4821.0
28.42,4839.0
5.33,4896.0
5.67,4896.0
6.83,4896.0
7.33,4896.0
8.0,4896.0
8.83,4896.0
9.17,4896.0
10.67,4896.0
11.83,4896.0
12.0,4896.0
12.83,4896.0
14.33,4896.0
14.67,4896.0
15.33,4896.0
14.92,4986.0
15.92,4986.0
16.92,4986.0
17.08,4986.0
20.42,4986.0
24.25,4986.0
25.92,4986.0
26.92,4986.0
27.92,4986.0
14.17,5413.0
15.17,5413.0
16.0,5413.0
25.08,5260.0
5.33,5622.0
13.83,5622.0
15.08,5622.0
15.58,5622.0
5.0,5378.0
6.42,5525.0
6.25,5967.0
7.42,5967.0
5.42,5918.0
6.67,5918.0
6.75,5918.0
8.25,5918.0
10.0,5918.0
4.92,6340.0
30.58,6692.0
33.75,6692.0
12.83,6835.0
9.75,7490.0
19.5,7490.0
30.58,7490.0
7.5,7360.0
5.25,7426.0
8.5,7426.0
20.33,7514.0
22.5,7925.0
6.33,7635.0
7.0,8003.0
8.83,8719.0
14.0,8719.0
15.0,8719.0
15.25,8719.0
16.75,8719.0
17.17,8719.0
14.17,8776.0
23.92,8512.0
5.58,9000.0
7.08,9000.0
8.25,9000.0
9.58,9000.0
10.42,9000.0
15.17,9153.0
11.08,9400.0
12.42,9400.0
12.42,11205.0
12.42,13875.0
2.75,2049.0
5.5,1998.0
5.92,1998.0
7.08,1998.0
7.83,1998.0
9.42,1998.0
9.5,1998.0
10.83,1998.0
11.58,1998.0
11.75,1998.0
12.0,1998.0
12.92,1998.0
15.5,1998.0
15.75,1998.0
16.0,1998.0
16.25,1998.0
16.33,1998.0
2.83,2399.0
4.75,2050.0
4.92,2050.0
6.5,2050.0
6.67,2050.0
7.92,2050.0
8.0,2050.0
8.33,2050.0
8.67,2050.0
9.17,2050.0
7.0,2103.0
2.83,2637.0
2.92,2637.0
2.83,2343.0
2.83,2343.0
3.0,2343.0
2.83,2343.0
2.92,2343.0
2.83,2714.0
2.83,2714.0
2.83,2637.0
2.92,2637.0
2.75,2658.0
2.83,2823.0
2.92,2823.0
2.92,2823.0
5.42,2916.0
5.92,2916.0
7.17,2916.0
8.33,2916.0
4.67,2968.0
6.42,2974.0
19.83,2995.0
2.83,3078.0
10.58,3306.0
14.75,3306.0
22.25,3306.0
23.83,3306.0
4.92,3389.0
5.0,3389.0
6.25,3389.0
7.83,3389.0
9.83,3475.0
9.17,3918.0
12.58,3918.0
13.5,3918.0
14.83,3918.0
11.33,3988.0
12.33,3988.0
13.33,3988.0
13.5,3988.0
14.92,3988.0
15.92,3988.0
16.83,3988.0
16.92,3988.0
17.08,3988.0
20.42,3988.0
20.67,3988.0
22.33,3988.0
23.33,3988.0
24.25,3988.0
24.33,3988.0
25.92,3988.0
26.92,3988.0
27.92,3988.0
7.58,3996.0
8.58,3996.0
4.83,4506.0
6.42,4506.0
8.17,4506.0
5.58,4979.0
6.33,4979.0
7.08,4979.0
7.58,4979.0
8.25,4979.0
8.75,4979.0
9.58,4979.0
10.25,4979.0
10.42,4979.0
11.08,4979.0
11.17,4979.0
11.42,4979.0
12.17,4979.0
12.75,4979.0
13.0,4979.0
13.58,4979.0
14.17,4979.0
14.25,4979.0
16.08,4979.0
6.42,4667.0
5.42,4729.0
5.83,4729.0
6.33,4729.0
6.67,4729.0
7.42,4729.0
8.25,4729.0
9.08,4729.0
14.17,5098.0
15.17,5098.0
16.0,5098.0
5.33,4896.0
5.67,4896.0
6.83,4896.0
7.33,4896.0
8.0,4896.0
8.83,4896.0
9.17,4896.0
10.67,4896.0
11.83,4896.0
12.0,4896.0
12.83,4896.0
14.33,4896.0
14.67,4896.0
15.33,4896.0
14.0,4942.0
15.0,4942.0
24.67,4942.0
25.67,4942.0
6.75,5053.0
6.08,5413.0
12.25,5107.0
13.08,5107.0
25.58,5107.0
26.42,5107.0
6.67,5145.0
26.92,5260.0
5.33,5622.0
12.42,5622.0
13.83,5622.0
15.08,5622.0
15.58,5622.0
9.42,5550.0
12.25,5550.0
26.33,5550.0
5.25,5768.0
14.5,5785.0
9.17,6454.0
9.75,7490.0
19.5,7490.0
30.58,7490.0
22.5,7610.0
5.42,7363.0
26.08,7862.0
20.33,7514.0
23.92,7514.0
12.42,7869.0
6.42,7862.0
22.92,7862.0
8.83,8719.0
14.0,8719.0
14.0,8719.0
15.0,8719.0
15.25,8719.0
16.75,8719.0
17.17,8719.0
15.17,8838.0
16.0,8838.0
6.17,8790.0
9.33,9332.0
12.42,11109.0
29.5,18703.0
2.75,2049.0
2.83,2300.0
5.5,1998.0
5.92,1998.0
7.08,1998.0
7.83,1998.0
9.42,1998.0
9.5,1998.0
11.75,1998.0
12.0,1998.0
12.92,1998.0
16.25,1998.0
16.33,1998.0
7.92,2050.0
8.33,2050.0
8.92,2050.0
9.5,2050.0
7.0,2103.0
2.83,2637.0
2.92,2637.0
2.83,2343.0
2.83,2343.0
2.92,2343.0
3.0,2343.0
2.83,2343.0
2.83,2343.0
2.92,2343.0
2.83,2714.0
2.75,2658.0
2.83,3134.0
2.92,2823.0
4.67,2968.0
11.58,2974.0
15.75,2974.0
2.83,3264.0
14.75,3306.0
22.25,3306.0
23.83,3306.0
2.83,3348.0
2.92,3348.0
4.92,3389.0
4.92,3389.0
5.0,3389.0
5.42,3389.0
6.25,3389.0
7.42,3389.0
8.0,3389.0
8.67,3389.0
9.83,3475.0
10.58,3726.0
9.25,3869.0
6.42,3918.0
14.92,3988.0
15.92,3988.0
16.92,3988.0
17.08,3988.0
20.42,3988.0
24.25,3988.0
25.92,3988.0
26.92,3988.0
27.92,3988.0
5.83,3996.0
7.58,3996.0
8.58,3996.0
9.75,3996.0
14.83,4219.0
6.67,4303.0
6.33,4317.0
10.0,4317.0
4.83,4506.0
6.42,4506.0
8.17,4506.0
15.08,4506.0
5.58,4979.0
6.33,4979.0
7.08,4979.0
7.58,4979.0
8.25,4979.0
8.75,4979.0
9.58,4979.0
10.25,4979.0
10.42,4979.0
11.08,4979.0
11.17,4979.0
11.42,4979.0
12.17,4979.0
12.75,4979.0
13.0,4979.0
13.58,4979.0
14.25,4979.0
16.08,4979.0
6.42,4667.0
5.42,4729.0
6.67,4729.0
7.17,4729.0
8.25,4729.0
9.08,4729.0
9.17,4729.0
14.17,5098.0
15.17,5098.0
16.0,5098.0
5.33,4896.0
5.67,4896.0
6.83,4896.0
7.33,4896.0
8.0,4896.0
8.83,4896.0
9.17,4896.0
10.67,4896.0
11.83,4896.0
12.0,4896.0
12.83,4896.0
14.33,4896.0
14.67,4896.0
15.33,4896.0
12.25,4942.0
14.0,4942.0
15.0,4942.0
24.67,4942.0
25.58,4942.0
25.67,4942.0
23.42,4945.0
6.75,5053.0
13.08,5107.0
26.42,5107.0
9.17,5153.0
13.5,5153.0
6.25,5260.0
16.33,5260.0
5.33,5622.0
12.42,5622.0
13.83,5622.0
15.08,5622.0
15.58,5622.0
6.67,5528.0
9.42,5550.0
12.25,5550.0
26.33,5550.0
4.75,5565.0
11.0,5785.0
30.58,7767.0
33.75,7767.0
6.42,7862.0
12.42,7869.0
6.33,7635.0
23.92,7653.0
9.75,8115.0
19.5,8115.0
30.58,8115.0
22.5,8235.0
8.83,8719.0
14.0,8719.0
15.0,8719.0
15.25,8719.0
16.75,8719.0
17.17,8719.0
15.17,8838.0
16.0,8838.0
6.17,8790.0
12.42,10360.0
29.5,16813.0
2.75,2049.0
2.83,2300.0
5.5,1998.0
5.92,1998.0
6.42,1998.0
7.08,1998.0
7.83,1998.0
9.42,1998.0
9.5,1998.0
11.58,1998.0
11.75,1998.0
12.0,1998.0
12.92,1998.0
15.75,1998.0
16.25,1998.0
16.33,1998.0
2.83,2399.0
2.83,2399.0
5.42,2050.0
7.17,2050.0
7.92,2050.0
8.0,2050.0
8.33,2050.0
8.92,2050.0
9.17,2050.0
9.5,2050.0
10.42,2050.0
7.0,2103.0
2.83,2637.0
2.92,2637.0
2.83,2343.0
